date;region;value
2024-11-01;Тверская область;1926
2024-11-01;Тамбовская область;1488
2024-11-01;Ставропольский край;5372
2024-11-01;Смоленская область;1398
2024-11-01;Севастополь;2330
2024-11-01;Свердловская область;10869
2024-11-01;Сахалинская область;1735
2024-11-01;Саратовская область;3952
2024-11-01;Санкт-Петербург;19481
2024-11-01;Самарская область;5035
2024-11-01;Рязанская область;2225
2024-11-01;Ростовская область;9533
2024-11-01;Республика Хакасия;1714
2025-05-01;Курская область;1621
2025-05-01;Курганская область;1106
2025-05-01;Красноярский край;5959
2025-05-01;Краснодарский край;22480
2025-05-01;Костромская область;1285
2025-05-01;Кировская область;1438
2025-05-01;Кемеровская область;8116
2025-05-01;Карачаево-Черкесская Республика;402
2025-05-01;Камчатский край;819
2025-05-01;Калужская область;3433
2024-11-01;Республика Тыва;517
2024-11-01;Республика Татарстан;7582
2024-11-01;Россия;332030
2024-10-01;Ярославская область;2668
2024-10-01;Ямало-Ненецкий автономный округ;2089
2024-10-01;Чукотский автономный округ;105
2024-10-01;Чувашская Республика;2012
2024-10-01;Чеченская Республика;169
2024-10-01;Челябинская область;6832
2024-10-01;Ханты-Мансийский автономный округ — Югра;6574
2024-10-01;Хабаровский край;4131
2024-10-01;Ульяновская область;2738
2024-10-01;Удмуртская Республика;2644
2024-10-01;Тюменская область;11888
2024-10-01;Тульская область;2987
2024-10-01;Томская область;2409
2024-10-01;Тверская область;2111
2024-10-01;Тамбовская область;1286
2024-10-01;Ставропольский край;4485
2024-10-01;Смоленская область;1517
2024-10-01;Севастополь;2307
2024-10-01;Свердловская область;11449
2024-10-01;Сахалинская область;1800
2024-10-01;Саратовская область;3672
2024-10-01;Санкт-Петербург;19519
2024-10-01;Самарская область;5352
2024-10-01;Рязанская область;2291
2024-10-01;Ростовская область;7698
2024-10-01;Республика Хакасия;1994
2024-10-01;Республика Тыва;530
2024-10-01;Республика Татарстан;7994
2024-10-01;Республика Северная Осетия — Алания;587
