"date";"category";"value"
"2017-10-31";"Республика Тыва";53530
"2017-10-31";"Республика Хакасия";37794
"2017-10-31";"Россия";50128
"2017-10-31";"Ростовская область";44556
"2017-10-31";"Рязанская область";41801
"2017-10-31";"Самарская область";43632
"2017-10-31";"Санкт-Петербург";91588
"2017-10-31";"Саратовская область";36370
"2017-10-31";"Сахалинская область";91200
"2017-10-31";"Свердловская область";52046
"2017-10-31";"Смоленская область";37328
"2017-10-31";"Ставропольский край";36990
"2017-10-31";"Тамбовская область";38659
"2017-10-31";"Тверская область";43196
"2017-10-31";"Томская область";46397
"2017-10-31";"Тульская область";45374
"2017-10-31";"Тюменская область";49223
"2017-10-31";"Удмуртская Республика";42407
"2017-10-31";"Ульяновская область";36709
"2017-10-31";"Хабаровский край";56859
"2017-10-31";"Ханты-Мансийский автономный округ — Югра";56740
"2017-10-31";"Челябинская область";36961
"2017-10-31";"Чеченская Республика";42674
"2017-10-31";"Чувашская Республика";41284
"2017-10-31";"Чукотский автономный округ";66246
"2017-10-31";"Ямало-Ненецкий автономный округ";63552
"2017-10-31";"Ярославская область";41733
"2017-09-30";"Алтайский край";37444
"2017-09-30";"Амурская область";52209
"2017-09-30";"Архангельская область";51068
"2017-09-30";"Астраханская область";39002
"2017-09-30";"Белгородская область";42868
"2017-09-30";"Брянская область";34114
"2017-09-30";"Владимирская область";38774
"2017-09-30";"Волгоградская область";39324
"2017-09-30";"Вологодская область";37466
"2017-09-30";"Воронежская область";40946
"2017-09-30";"Еврейская автономная область";42327
"2017-09-30";"Забайкальский край";47027
"2017-09-30";"Ивановская область";37013
"2017-09-30";"Иркутская область";42386
"2017-09-30";"Кабардино-Балкарская Республика";40491
"2017-09-30";"Калининградская область";46917
"2017-09-30";"Калужская область";51797
"2017-09-30";"Камчатский край";62293
"2017-09-30";"Карачаево-Черкесская Республика";40162
"2017-09-30";"Кемеровская область";34664
"2017-09-30";"Кировская область";39412
"2017-09-30";"Костромская область";39581
"2017-09-30";"Краснодарский край";49893
"2017-09-30";"Красноярский край";42259
"2017-09-30";"Курганская область";35418
"2017-09-30";"Курская область";35879
"2017-09-30";"Ленинградская область";55879
"2017-09-30";"Липецкая область";38051
"2017-09-30";"Магаданская область";51748
"2017-09-30";"Москва";147664
"2017-09-30";"Московская область";72000
"2017-09-30";"Мурманская область";44499
"2017-09-30";"Ненецкий автономный округ";60883
"2017-09-30";"Нижегородская область";46059
"2017-09-30";"Новгородская область";39276
"2017-09-30";"Новосибирская область";50960
"2017-09-30";"Омская область";38824
"2017-09-30";"Оренбургская область";36292
"2017-09-30";"Орловская область";36554
"2017-09-30";"Пензенская область";39087
"2017-09-30";"Пермский край";43261
"2017-09-30";"Приморский край";68401
"2017-09-30";"Псковская область";36895
"2017-09-30";"Республика Адыгея";36908
"2017-09-30";"Республика Алтай";42600
"2017-09-30";"Республика Башкортостан";45299
"2017-09-30";"Республика Бурятия";44121
"2017-09-30";"Республика Дагестан";38638
"2017-09-30";"Республика Ингушетия";33489
"2017-09-30";"Республика Калмыкия";32308
"2017-09-30";"Республика Карелия";42239
"2017-09-30";"Республика Коми";49528
"2017-09-30";"Республика Марий Эл";37112
"2017-09-30";"Республика Мордовия";42218
"2017-09-30";"Республика Саха (Якутия)";71307
"2017-09-30";"Республика Северная Осетия — Алания";38852
"2017-09-30";"Республика Татарстан";47463
"2017-09-30";"Республика Тыва";53275
"2017-09-30";"Республика Хакасия";37657
"2017-09-30";"Россия";49830
"2017-09-30";"Ростовская область";44494
"2017-09-30";"Рязанская область";41777
"2017-09-30";"Самарская область";43613
"2017-09-30";"Санкт-Петербург";89843
"2017-09-30";"Саратовская область";36309
"2017-09-30";"Сахалинская область";90988
"2017-09-30";"Свердловская область";51888
"2017-09-30";"Смоленская область";37382
"2017-09-30";"Ставропольский край";36973
"2017-09-30";"Тамбовская область";38685
"2017-09-30";"Тверская область";43199
"2017-09-30";"Томская область";46618
"2017-09-30";"Тульская область";45158
"2017-09-30";"Тюменская область";49327
"2017-09-30";"Удмуртская Республика";42418
"2017-09-30";"Ульяновская область";36675
"2017-09-30";"Хабаровский край";55838
"2017-09-30";"Ханты-Мансийский автономный округ — Югра";56155
"2017-09-30";"Челябинская область";36953
"2017-09-30";"Чеченская Республика";43220
"2017-09-30";"Чувашская Республика";41607
"2017-09-30";"Чукотский автономный округ";66282
"2017-09-30";"Ямало-Ненецкий автономный округ";63072
"2017-09-30";"Ярославская область";41774
"2017-08-31";"Алтайский край";37433
"2017-08-31";"Амурская область";51684
"2017-08-31";"Архангельская область";50889
"2017-08-31";"Астраханская область";39464
"2017-08-31";"Белгородская область";42213
"2017-08-31";"Брянская область";34350
"2017-08-31";"Владимирская область";38900
"2017-08-31";"Волгоградская область";39363
"2017-08-31";"Вологодская область";37185
"2017-08-31";"Воронежская область";41001
"2017-08-31";"Еврейская автономная область";42696
"2017-08-31";"Забайкальский край";46756
"2017-08-31";"Ивановская область";37260
"2017-08-31";"Иркутская область";42249
"2017-08-31";"Кабардино-Балкарская Республика";41528
"2017-08-31";"Калининградская область";47478
"2017-08-31";"Калужская область";51480
"2017-08-31";"Камчатский край";60735
"2017-08-31";"Карачаево-Черкесская Республика";40711
"2017-08-31";"Кемеровская область";34677
"2017-08-31";"Кировская область";39094
"2017-08-31";"Костромская область";40469
"2017-08-31";"Краснодарский край";49854
"2017-08-31";"Красноярский край";41946
"2017-08-31";"Курганская область";35424
"2017-08-31";"Курская область";36133
"2017-08-31";"Ленинградская область";55081
"2017-08-31";"Липецкая область";37935
"2017-08-31";"Магаданская область";52463
"2017-08-31";"Москва";146172
"2017-08-31";"Московская область";71404
"2017-08-31";"Мурманская область";43611
"2017-08-31";"Ненецкий автономный округ";58796
"2017-08-31";"Нижегородская область";45968
"2017-08-31";"Новгородская область";39623
"2017-08-31";"Новосибирская область";50868
"2017-08-31";"Омская область";38785
"2017-08-31";"Оренбургская область";35988
"2017-08-31";"Орловская область";36205
"2017-08-31";"Пензенская область";39025
"2017-08-31";"Пермский край";43145
"2017-08-31";"Приморский край";68108
"2017-08-31";"Псковская область";36344
"2017-08-31";"Республика Адыгея";37163
"2017-08-31";"Республика Алтай";42561
"2017-08-31";"Республика Башкортостан";45031
"2017-08-31";"Республика Бурятия";44369
"2017-08-31";"Республика Дагестан";38675
"2017-08-31";"Республика Ингушетия";31993
"2017-08-31";"Республика Калмыкия";32555
"2017-08-31";"Республика Карелия";42212
"2017-08-31";"Республика Коми";49575
"2017-08-31";"Республика Марий Эл";37028
"2017-08-31";"Республика Мордовия";42469
"2017-08-31";"Республика Саха (Якутия)";70676
"2017-08-31";"Республика Северная Осетия — Алания";38917
"2017-08-31";"Республика Татарстан";47184
"2017-08-31";"Республика Тыва";53741
"2017-08-31";"Республика Хакасия";37859
"2017-08-31";"Россия";49548
"2017-08-31";"Ростовская область";44293
"2017-08-31";"Рязанская область";41857
"2017-08-31";"Самарская область";43290
"2017-08-31";"Санкт-Петербург";89265
"2017-08-31";"Саратовская область";36377
"2017-08-31";"Сахалинская область";89857
"2017-08-31";"Свердловская область";51690
"2017-08-31";"Смоленская область";37523
"2017-08-31";"Ставропольский край";36699
"2017-08-31";"Тамбовская область";37816
"2017-08-31";"Тверская область";43214
"2017-08-31";"Томская область";46443
"2017-08-31";"Тульская область";44223
"2017-08-31";"Тюменская область";49399
"2017-08-31";"Удмуртская Республика";42277
"2017-08-31";"Ульяновская область";36750
"2017-08-31";"Хабаровский край";54876
"2017-08-31";"Ханты-Мансийский автономный округ — Югра";55965
"2017-08-31";"Челябинская область";36947
"2017-08-31";"Чеченская Республика";42356
"2017-08-31";"Чувашская Республика";41888
"2017-08-31";"Чукотский автономный округ";64930
"2017-08-31";"Ямало-Ненецкий автономный округ";63229
"2017-08-31";"Ярославская область";41868
"2017-07-31";"Алтайский край";37313
"2017-07-31";"Амурская область";51439
"2017-07-31";"Архангельская область";50496
"2017-07-31";"Астраханская область";39715
"2017-07-31";"Белгородская область";42437
"2017-07-31";"Брянская область";34719
"2017-07-31";"Владимирская область";38701
"2017-07-31";"Волгоградская область";39415
"2017-07-31";"Вологодская область";37138
"2017-07-31";"Воронежская область";40997
"2017-07-31";"Еврейская автономная область";42857
"2017-07-31";"Забайкальский край";46397
"2017-07-31";"Ивановская область";37187
"2017-07-31";"Иркутская область";42103
"2017-07-31";"Кабардино-Балкарская Республика";42112
"2017-07-31";"Калининградская область";48344
"2017-07-31";"Калужская область";50997
"2017-07-31";"Камчатский край";58949
"2017-07-31";"Карачаево-Черкесская Республика";41048
"2017-07-31";"Кемеровская область";34746
"2017-07-31";"Кировская область";38946
"2017-07-31";"Костромская область";41218
"2017-07-31";"Краснодарский край";49550
"2017-07-31";"Красноярский край";41856
"2017-07-31";"Курганская область";35255
"2017-07-31";"Курская область";36215
"2017-07-31";"Ленинградская область";55084
"2017-07-31";"Липецкая область";38001
"2017-07-31";"Магаданская область";52067
"2017-07-31";"Москва";145704
"2017-07-31";"Московская область";70980
"2017-07-31";"Мурманская область";43386
"2017-07-31";"Ненецкий автономный округ";58915
"2017-07-31";"Нижегородская область";46305
"2017-07-31";"Новгородская область";39220
"2017-07-31";"Новосибирская область";50842
"2017-07-31";"Омская область";39013
"2017-07-31";"Оренбургская область";35642
"2017-07-31";"Орловская область";35884
"2017-07-31";"Пензенская область";39703
"2017-07-31";"Пермский край";42717
"2017-07-31";"Приморский край";67425
"2017-07-31";"Псковская область";36537
"2017-07-31";"Республика Адыгея";37649
"2017-07-31";"Республика Алтай";42837
"2017-07-31";"Республика Башкортостан";44950
"2017-07-31";"Республика Бурятия";44803
"2017-07-31";"Республика Дагестан";38604
"2017-07-31";"Республика Ингушетия";31359
"2017-07-31";"Республика Калмыкия";32491
"2017-07-31";"Республика Карелия";41893
"2017-07-31";"Республика Коми";49723
"2017-07-31";"Республика Марий Эл";37062
"2017-07-31";"Республика Мордовия";42570
"2017-07-31";"Республика Саха (Якутия)";71532
"2017-07-31";"Республика Северная Осетия — Алания";38763
"2017-07-31";"Республика Татарстан";46938
"2017-07-31";"Республика Тыва";54196
"2017-07-31";"Республика Хакасия";37681
"2017-07-31";"Россия";49274
"2017-07-31";"Ростовская область";44319
"2017-07-31";"Рязанская область";41778
"2017-07-31";"Самарская область";43284
"2017-07-31";"Санкт-Петербург";89189
"2017-07-31";"Саратовская область";36357
"2017-07-31";"Сахалинская область";90752
"2017-07-31";"Свердловская область";51324
"2017-07-31";"Смоленская область";37468
"2017-07-31";"Ставропольский край";36802
"2017-07-31";"Тамбовская область";37583
"2017-07-31";"Тверская область";43218
"2017-07-31";"Томская область";46242
"2017-07-31";"Тульская область";43793
"2017-07-31";"Тюменская область";49408
"2017-07-31";"Удмуртская Республика";42302
"2017-07-31";"Ульяновская область";36833
"2017-07-31";"Хабаровский край";54277
"2017-07-31";"Ханты-Мансийский автономный округ — Югра";55863
"2017-07-31";"Челябинская область";37260
"2017-07-31";"Чеченская Республика";41514
"2017-07-31";"Чувашская Республика";42159
"2017-07-31";"Чукотский автономный округ";62670
"2017-07-31";"Ямало-Ненецкий автономный округ";63399
"2017-07-31";"Ярославская область";41890
"2017-06-30";"Алтайский край";37431
"2017-06-30";"Амурская область";51321
"2017-06-30";"Архангельская область";50392
"2017-06-30";"Астраханская область";39862
"2017-06-30";"Белгородская область";42667
"2017-06-30";"Брянская область";35041
"2017-06-30";"Владимирская область";38982
"2017-06-30";"Волгоградская область";39349
"2017-06-30";"Вологодская область";37064
"2017-06-30";"Воронежская область";41231
"2017-06-30";"Еврейская автономная область";42871
"2017-06-30";"Забайкальский край";46011
"2017-06-30";"Ивановская область";37817
"2017-06-30";"Иркутская область";42066
"2017-06-30";"Кабардино-Балкарская Республика";42442
"2017-06-30";"Калининградская область";48419
"2017-06-30";"Калужская область";51278
"2017-06-30";"Камчатский край";58864
"2017-06-30";"Карачаево-Черкесская Республика";41009
"2017-06-30";"Кемеровская область";34792
"2017-06-30";"Кировская область";38757
"2017-06-30";"Костромская область";40929
"2017-06-30";"Краснодарский край";49883
"2017-06-30";"Красноярский край";41775
"2017-06-30";"Курганская область";35510
"2017-06-30";"Курская область";36035
"2017-06-30";"Ленинградская область";54630
"2017-06-30";"Липецкая область";37898
"2017-06-30";"Магаданская область";51856
"2017-06-30";"Москва";146688
"2017-06-30";"Московская область";70897
"2017-06-30";"Мурманская область";42862
"2017-06-30";"Ненецкий автономный округ";61294
"2017-06-30";"Нижегородская область";46019
"2017-06-30";"Новгородская область";39642
"2017-06-30";"Новосибирская область";50966
"2017-06-30";"Омская область";39417
"2017-06-30";"Оренбургская область";35363
"2017-06-30";"Орловская область";35600
"2017-06-30";"Пензенская область";39963
"2017-06-30";"Пермский край";42826
"2017-06-30";"Приморский край";67374
"2017-06-30";"Псковская область";36367
"2017-06-30";"Республика Адыгея";36929
"2017-06-30";"Республика Алтай";42938
"2017-06-30";"Республика Башкортостан";44960
"2017-06-30";"Республика Бурятия";44396
"2017-06-30";"Республика Дагестан";38729
"2017-06-30";"Республика Ингушетия";32253
"2017-06-30";"Республика Калмыкия";32666
"2017-06-30";"Республика Карелия";42286
"2017-06-30";"Республика Коми";49945
"2017-06-30";"Республика Марий Эл";37389
"2017-06-30";"Республика Мордовия";42976
"2017-06-30";"Республика Саха (Якутия)";71257
"2017-06-30";"Республика Северная Осетия — Алания";38754
"2017-06-30";"Республика Татарстан";46771
"2017-06-30";"Республика Тыва";53740
"2017-06-30";"Республика Хакасия";37325
"2017-06-30";"Россия";49139
"2017-06-30";"Ростовская область";44463
"2017-06-30";"Рязанская область";41745
"2017-06-30";"Самарская область";43573
"2017-06-30";"Санкт-Петербург";89503
"2017-06-30";"Саратовская область";36489
"2017-06-30";"Сахалинская область";90999
"2017-06-30";"Свердловская область";51360
"2017-06-30";"Смоленская область";37101
"2017-06-30";"Ставропольский край";37052
"2017-06-30";"Тамбовская область";37689
"2017-06-30";"Тверская область";43713
"2017-06-30";"Томская область";46852
"2017-06-30";"Тульская область";44335
"2017-06-30";"Тюменская область";49147
"2017-06-30";"Удмуртская Республика";42424
"2017-06-30";"Ульяновская область";36680
"2017-06-30";"Хабаровский край";53936
"2017-06-30";"Ханты-Мансийский автономный округ — Югра";56173
"2017-06-30";"Челябинская область";37446
"2017-06-30";"Чеченская Республика";41557
"2017-06-30";"Чувашская Республика";42224
"2017-06-30";"Чукотский автономный округ";59511
"2017-06-30";"Ямало-Ненецкий автономный округ";62446
"2017-06-30";"Ярославская область";42094
"2017-05-31";"Алтайский край";37310
"2017-05-31";"Амурская область";50979
"2017-05-31";"Архангельская область";50216
"2017-05-31";"Астраханская область";39984
"2017-05-31";"Белгородская область";42567
"2017-05-31";"Брянская область";35117
"2017-05-31";"Владимирская область";38935
"2017-05-31";"Волгоградская область";39589
"2017-05-31";"Вологодская область";36890
"2017-05-31";"Воронежская область";41204
"2017-05-31";"Еврейская автономная область";43256
"2017-05-31";"Забайкальский край";46219
"2017-05-31";"Ивановская область";37838
"2017-05-31";"Иркутская область";41832
"2017-05-31";"Кабардино-Балкарская Республика";42249
"2017-05-31";"Калининградская область";48526
"2017-05-31";"Калужская область";51164
"2017-05-31";"Камчатский край";59456
"2017-05-31";"Карачаево-Черкесская Республика";41219
"2017-05-31";"Кемеровская область";34965
"2017-05-31";"Кировская область";38399
"2017-05-31";"Костромская область";40510
"2017-05-31";"Краснодарский край";49956
"2017-05-31";"Красноярский край";41747
"2017-05-31";"Курганская область";35758
"2017-05-31";"Курская область";35633
"2017-05-31";"Ленинградская область";55091
"2017-05-31";"Липецкая область";37903
"2017-05-31";"Магаданская область";51733
"2017-05-31";"Москва";148853
"2017-05-31";"Московская область";70629
"2017-05-31";"Мурманская область";43125
"2017-05-31";"Ненецкий автономный округ";63817
"2017-05-31";"Нижегородская область";45763
"2017-05-31";"Новгородская область";39972
"2017-05-31";"Новосибирская область";51374
"2017-05-31";"Омская область";39293
"2017-05-31";"Оренбургская область";36074
"2017-05-31";"Орловская область";36243
"2017-05-31";"Пензенская область";40242
"2017-05-31";"Пермский край";43452
"2017-05-31";"Приморский край";67513
"2017-05-31";"Псковская область";36710
"2017-05-31";"Республика Адыгея";36726
"2017-05-31";"Республика Алтай";42634
"2017-05-31";"Республика Башкортостан";45149
"2017-05-31";"Республика Бурятия";44805
"2017-05-31";"Республика Дагестан";38989
"2017-05-31";"Республика Ингушетия";32287
"2017-05-31";"Республика Калмыкия";33021
"2017-05-31";"Республика Карелия";42633
"2017-05-31";"Республика Коми";50376
"2017-05-31";"Республика Марий Эл";38018
"2017-05-31";"Республика Мордовия";42529
"2017-05-31";"Республика Саха (Якутия)";71053
"2017-05-31";"Республика Северная Осетия — Алания";37880
"2017-05-31";"Республика Татарстан";46781
"2017-05-31";"Республика Тыва";53251
"2017-05-31";"Республика Хакасия";37609
"2017-05-31";"Россия";49001
"2017-05-31";"Ростовская область";44464
"2017-05-31";"Рязанская область";41256
"2017-05-31";"Самарская область";43466
"2017-05-31";"Санкт-Петербург";89141
"2017-05-31";"Саратовская область";36670
"2017-05-31";"Сахалинская область";89087
"2017-05-31";"Свердловская область";51168
"2017-05-31";"Смоленская область";37276
"2017-05-31";"Ставропольский край";37256
"2017-05-31";"Тамбовская область";37431
"2017-05-31";"Тверская область";43688
"2017-05-31";"Томская область";46471
"2017-05-31";"Тульская область";44896
"2017-05-31";"Тюменская область";49085
"2017-05-31";"Удмуртская Республика";42361
"2017-05-31";"Ульяновская область";36827
"2017-05-31";"Хабаровский край";53940
"2017-05-31";"Ханты-Мансийский автономный округ — Югра";56624
"2017-05-31";"Челябинская область";37618
"2017-05-31";"Чеченская Республика";42203
"2017-05-31";"Чувашская Республика";42224
"2017-05-31";"Чукотский автономный округ";58503
"2017-05-31";"Ямало-Ненецкий автономный округ";62373
"2017-05-31";"Ярославская область";42245
"2017-04-30";"Алтайский край";37345
"2017-04-30";"Амурская область";51389
"2017-04-30";"Архангельская область";49828
"2017-04-30";"Астраханская область";39573
"2017-04-30";"Белгородская область";42982
"2017-04-30";"Брянская область";35252
"2017-04-30";"Владимирская область";39100
"2017-04-30";"Волгоградская область";39462
"2017-04-30";"Вологодская область";36797
"2017-04-30";"Воронежская область";41246
"2017-04-30";"Еврейская автономная область";45041
"2017-04-30";"Забайкальский край";46008
"2017-04-30";"Ивановская область";38055
"2017-04-30";"Иркутская область";42013
"2017-04-30";"Кабардино-Балкарская Республика";42131
"2017-04-30";"Калининградская область";48560
"2017-04-30";"Калужская область";51018
"2017-04-30";"Камчатский край";60157
"2017-04-30";"Карачаево-Черкесская Республика";40872
"2017-04-30";"Кемеровская область";35084
"2017-04-30";"Кировская область";38521
"2017-04-30";"Костромская область";40516
"2017-04-30";"Краснодарский край";49280
"2017-04-30";"Красноярский край";41748
"2017-04-30";"Курганская область";35965
"2017-04-30";"Курская область";35632
"2017-04-30";"Ленинградская область";54916
"2017-04-30";"Липецкая область";38475
"2017-04-30";"Магаданская область";51818
"2017-04-30";"Москва";149736
"2017-04-30";"Московская область";70395
"2017-04-30";"Мурманская область";43862
"2017-04-30";"Ненецкий автономный округ";65741
"2017-04-30";"Нижегородская область";45873
"2017-04-30";"Новгородская область";39642
"2017-04-30";"Новосибирская область";50832
"2017-04-30";"Омская область";39694
"2017-04-30";"Оренбургская область";36105
"2017-04-30";"Орловская область";36731
"2017-04-30";"Пензенская область";39931
"2017-04-30";"Пермский край";43483
"2017-04-30";"Приморский край";66846
"2017-04-30";"Псковская область";37503
"2017-04-30";"Республика Адыгея";35951
"2017-04-30";"Республика Алтай";43120
"2017-04-30";"Республика Башкортостан";45372
"2017-04-30";"Республика Бурятия";44922
"2017-04-30";"Республика Дагестан";38976
"2017-04-30";"Республика Ингушетия";34045
"2017-04-30";"Республика Калмыкия";33109
"2017-04-30";"Республика Карелия";42841
"2017-04-30";"Республика Коми";50338
"2017-04-30";"Республика Марий Эл";38930
"2017-04-30";"Республика Мордовия";41895
"2017-04-30";"Республика Саха (Якутия)";71589
"2017-04-30";"Республика Северная Осетия — Алания";37768
"2017-04-30";"Республика Татарстан";46816
"2017-04-30";"Республика Тыва";53382
"2017-04-30";"Республика Хакасия";37393
"2017-04-30";"Россия";48873
"2017-04-30";"Ростовская область";44536
"2017-04-30";"Рязанская область";40906
"2017-04-30";"Самарская область";43594
"2017-04-30";"Санкт-Петербург";88715
"2017-04-30";"Саратовская область";36722
"2017-04-30";"Сахалинская область";90025
"2017-04-30";"Свердловская область";50958
"2017-04-30";"Смоленская область";37350
"2017-04-30";"Ставропольский край";37194
"2017-04-30";"Тамбовская область";37718
"2017-04-30";"Тверская область";43736
"2017-04-30";"Томская область";46473
"2017-04-30";"Тульская область";44937
"2017-04-30";"Тюменская область";48954
"2017-04-30";"Удмуртская Республика";42281
"2017-04-30";"Ульяновская область";37129
"2017-04-30";"Хабаровский край";54108
"2017-04-30";"Ханты-Мансийский автономный округ — Югра";56597
"2017-04-30";"Челябинская область";37507
"2017-04-30";"Чеченская Республика";42255
"2017-04-30";"Чувашская Республика";42355
"2017-04-30";"Чукотский автономный округ";57934
"2017-04-30";"Ямало-Ненецкий автономный округ";62969
"2017-04-30";"Ярославская область";42334
"2017-03-31";"Алтайский край";37100
"2017-03-31";"Амурская область";51024
"2017-03-31";"Архангельская область";49728
"2017-03-31";"Астраханская область";39406
"2017-03-31";"Белгородская область";42729
"2017-03-31";"Брянская область";35360
"2017-03-31";"Владимирская область";39314
"2017-03-31";"Волгоградская область";39596
"2017-03-31";"Вологодская область";37226
"2017-03-31";"Воронежская область";41630
"2017-03-31";"Еврейская автономная область";45438
"2017-03-31";"Забайкальский край";45974
"2017-03-31";"Ивановская область";38957
"2017-03-31";"Иркутская область";41852
"2017-03-31";"Кабардино-Балкарская Республика";41931
"2017-03-31";"Калининградская область";48901
"2017-03-31";"Калужская область";51317
"2017-03-31";"Камчатский край";59871
"2017-03-31";"Карачаево-Черкесская Республика";40105
"2017-03-31";"Кемеровская область";35243
"2017-03-31";"Кировская область";39108
"2017-03-31";"Костромская область";40331
"2017-03-31";"Краснодарский край";48530
"2017-03-31";"Красноярский край";41568
"2017-03-31";"Курганская область";36211
"2017-03-31";"Курская область";35833
"2017-03-31";"Ленинградская область";54936
"2017-03-31";"Липецкая область";38154
"2017-03-31";"Магаданская область";52435
"2017-03-31";"Москва";150099
"2017-03-31";"Московская область";70676
"2017-03-31";"Мурманская область";43878
"2017-03-31";"Ненецкий автономный округ";66357
"2017-03-31";"Нижегородская область";46044
"2017-03-31";"Новгородская область";40078
"2017-03-31";"Новосибирская область";50341
"2017-03-31";"Омская область";39672
"2017-03-31";"Оренбургская область";36045
"2017-03-31";"Орловская область";37166
"2017-03-31";"Пензенская область";39607
"2017-03-31";"Пермский край";43845
"2017-03-31";"Приморский край";66959
"2017-03-31";"Псковская область";37482
"2017-03-31";"Республика Адыгея";35846
"2017-03-31";"Республика Алтай";43821
"2017-03-31";"Республика Башкортостан";45241
"2017-03-31";"Республика Бурятия";44919
"2017-03-31";"Республика Дагестан";38894
"2017-03-31";"Республика Ингушетия";34244
"2017-03-31";"Республика Калмыкия";32563
"2017-03-31";"Республика Карелия";43186
"2017-03-31";"Республика Коми";50824
"2017-03-31";"Республика Марий Эл";38566
"2017-03-31";"Республика Мордовия";42126
"2017-03-31";"Республика Саха (Якутия)";70504
"2017-03-31";"Республика Северная Осетия — Алания";37795
"2017-03-31";"Республика Татарстан";46556
"2017-03-31";"Республика Тыва";53576
"2017-03-31";"Республика Хакасия";37655
"2017-03-31";"Россия";48736
"2017-03-31";"Ростовская область";44413
"2017-03-31";"Рязанская область";40825
"2017-03-31";"Самарская область";43479
"2017-03-31";"Санкт-Петербург";88428
"2017-03-31";"Саратовская область";36777
"2017-03-31";"Сахалинская область";90333
"2017-03-31";"Свердловская область";50902
"2017-03-31";"Смоленская область";37141
"2017-03-31";"Ставропольский край";37215
"2017-03-31";"Тамбовская область";37699
"2017-03-31";"Тверская область";43821
"2017-03-31";"Томская область";46327
"2017-03-31";"Тульская область";45421
"2017-03-31";"Тюменская область";49342
"2017-03-31";"Удмуртская Республика";41980
"2017-03-31";"Ульяновская область";37066
"2017-03-31";"Хабаровский край";54108
"2017-03-31";"Ханты-Мансийский автономный округ — Югра";56499
"2017-03-31";"Челябинская область";37467
"2017-03-31";"Чеченская Республика";42070
"2017-03-31";"Чувашская Республика";42683
"2017-03-31";"Чукотский автономный округ";57725
"2017-03-31";"Ямало-Ненецкий автономный округ";63601
"2017-03-31";"Ярославская область";42280
"2017-02-28";"Алтайский край";36944
"2017-02-28";"Амурская область";50324
"2017-02-28";"Архангельская область";49820
"2017-02-28";"Астраханская область";39797
"2017-02-28";"Белгородская область";42673
"2017-02-28";"Брянская область";35544
"2017-02-28";"Владимирская область";39464
"2017-02-28";"Волгоградская область";39672
"2017-02-28";"Вологодская область";37149
"2017-02-28";"Воронежская область";41908
"2017-02-28";"Еврейская автономная область";46330
"2017-02-28";"Забайкальский край";45738
"2017-02-28";"Ивановская область";39505
"2017-02-28";"Иркутская область";41623
"2017-02-28";"Кабардино-Балкарская Республика";41787
"2017-02-28";"Калининградская область";47985
"2017-02-28";"Калужская область";50704
"2017-02-28";"Камчатский край";60868
"2017-02-28";"Карачаево-Черкесская Республика";39889
"2017-02-28";"Кемеровская область";35464
"2017-02-28";"Кировская область";39335
"2017-02-28";"Костромская область";40484
"2017-02-28";"Краснодарский край";48313
"2017-02-28";"Красноярский край";41620
"2017-02-28";"Курганская область";36552
"2017-02-28";"Курская область";35866
"2017-02-28";"Ленинградская область";54748
"2017-02-28";"Липецкая область";37924
"2017-02-28";"Магаданская область";53528
"2017-02-28";"Москва";149435
"2017-02-28";"Московская область";70731
"2017-02-28";"Мурманская область";44231
"2017-02-28";"Ненецкий автономный округ";64529
"2017-02-28";"Нижегородская область";46337
"2017-02-28";"Новгородская область";39611
"2017-02-28";"Новосибирская область";49935
"2017-02-28";"Омская область";39583
"2017-02-28";"Оренбургская область";36041
"2017-02-28";"Орловская область";37297
"2017-02-28";"Пензенская область";39694
"2017-02-28";"Пермский край";43989
"2017-02-28";"Приморский край";66952
"2017-02-28";"Псковская область";37904
"2017-02-28";"Республика Адыгея";36609
"2017-02-28";"Республика Алтай";43407
"2017-02-28";"Республика Башкортостан";45520
"2017-02-28";"Республика Бурятия";45313
"2017-02-28";"Республика Дагестан";39100
"2017-02-28";"Республика Ингушетия";34544
"2017-02-28";"Республика Калмыкия";32140
"2017-02-28";"Республика Карелия";43165
"2017-02-28";"Республика Коми";50486
"2017-02-28";"Республика Марий Эл";38785
"2017-02-28";"Республика Мордовия";42421
"2017-02-28";"Республика Саха (Якутия)";70475
"2017-02-28";"Республика Северная Осетия — Алания";38303
"2017-02-28";"Республика Татарстан";46385
"2017-02-28";"Республика Тыва";54127
"2017-02-28";"Республика Хакасия";37825
"2017-02-28";"Россия";48619
"2017-02-28";"Ростовская область";44467
"2017-02-28";"Рязанская область";40649
"2017-02-28";"Самарская область";43317
"2017-02-28";"Санкт-Петербург";88050
"2017-02-28";"Саратовская область";36958
"2017-02-28";"Сахалинская область";89764
"2017-02-28";"Свердловская область";50762
"2017-02-28";"Смоленская область";37770
"2017-02-28";"Ставропольский край";37265
"2017-02-28";"Тамбовская область";38055
"2017-02-28";"Тверская область";43555
"2017-02-28";"Томская область";46042
"2017-02-28";"Тульская область";45302
"2017-02-28";"Тюменская область";49401
"2017-02-28";"Удмуртская Республика";42054
"2017-02-28";"Ульяновская область";36975
"2017-02-28";"Хабаровский край";54239
"2017-02-28";"Ханты-Мансийский автономный округ — Югра";56380
"2017-02-28";"Челябинская область";37383
"2017-02-28";"Чеченская Республика";42086
"2017-02-28";"Чувашская Республика";42431
"2017-02-28";"Чукотский автономный округ";58777
