"date";"category";"value"
"2022-07-31";"Московская область";162435
"2022-07-31";"Нижегородская область";118250
"2022-07-31";"Новгородская область";74216
"2022-07-31";"Новосибирская область";111994
"2022-07-31";"Омская область";94938
"2022-07-31";"Оренбургская область";64006
"2022-07-31";"Орловская область";74571
"2022-07-31";"Пензенская область";79503
"2022-07-31";"Пермский край";100436
"2022-07-31";"Приморский край";144899
"2022-07-31";"Псковская область";64149
"2022-07-31";"Республика Адыгея";81866
"2022-07-31";"Республика Алтай";89531
"2022-07-31";"Республика Башкортостан";102652
"2022-07-31";"Республика Бурятия";88721
"2022-07-31";"Республика Дагестан";81936
"2022-07-31";"Республика Калмыкия";56662
"2022-07-31";"Республика Карелия";95479
"2022-07-31";"Республика Коми";82598
"2022-07-31";"Республика Марий Эл";67043
"2022-07-31";"Республика Мордовия";75176
"2022-07-31";"Республика Саха (Якутия)";165147
"2022-07-31";"Республика Северная Осетия — Алания";59597
"2022-07-31";"Республика Татарстан";112237
"2022-07-31";"Республика Тыва";102247
"2022-07-31";"Республика Хакасия";79709
"2022-07-31";"Россия";134658
"2022-07-31";"Ростовская область";102013
"2022-07-31";"Рязанская область";88974
"2022-07-31";"Самарская область";90391
"2022-07-31";"Санкт-Петербург";211479
"2022-07-31";"Саратовская область";67013
"2022-07-31";"Сахалинская область";167907
"2022-07-31";"Свердловская область";109714
"2022-07-31";"Смоленская область";62029
"2022-07-31";"Ставропольский край";86875
"2022-07-31";"Тамбовская область";70394
"2022-07-31";"Тверская область";99521
"2022-07-31";"Томская область";107004
"2022-07-31";"Тульская область";90838
"2022-07-31";"Тюменская область";104322
"2022-07-31";"Удмуртская Республика";83363
"2022-07-31";"Ульяновская область";82474
"2022-07-31";"Хабаровский край";120694
"2022-07-31";"Ханты-Мансийский автономный округ — Югра";117630
"2022-07-31";"Челябинская область";74348
"2022-07-31";"Чувашская Республика";76736
"2022-07-31";"Ямало-Ненецкий автономный округ";121684
"2022-07-31";"Ярославская область";93356
"2022-06-30";"Алтайский край";88388
"2022-06-30";"Амурская область";124821
"2022-06-30";"Архангельская область";115172
"2022-06-30";"Астраханская область";110200
"2022-06-30";"Белгородская область";89972
"2022-06-30";"Брянская область";73001
"2022-06-30";"Владимирская область";72570
"2022-06-30";"Волгоградская область";81437
"2022-06-30";"Вологодская область";74366
"2022-06-30";"Воронежская область";84589
"2022-06-30";"Забайкальский край";139803
"2022-06-30";"Ивановская область";66962
"2022-06-30";"Иркутская область";103884
